0	1.42858362533586E-01	-8.13968558275063E-04	1.21967744227261E-06	-1.26005578278880E-09
0.001	1.42747295832615E-01	-8.13302865493935E-04	1.21864585445264E-06	-1.25896421608609E-09
0.002	1.42636319964745E-01	-8.12637735741644E-04	1.21761516027423E-06	-1.25787361209377E-09
0.003	1.42525434853152E-01	-8.11973168530456E-04	1.21658535894922E-06	-1.25678396995085E-09
0.004	1.42414640421077E-01	-8.11309163373064E-04	1.21555644969019E-06	-1.25569528879714E-09
0.005	1.42303936591831E-01	-8.10645719782594E-04	1.21452843171040E-06	-1.25460756777322E-09
0.006	1.42193323288788E-01	-8.09982837272598E-04	1.21350130422381E-06	-1.25352080602046E-09
0.007	1.42082800435391E-01	-8.09320515357060E-04	1.21247506644510E-06	-1.25243500268098E-09
0.008	1.41972367955147E-01	-8.08658753550391E-04	1.21144971758963E-06	-1.25135015689771E-09
0.009	1.41862025771632E-01	-8.07997551367431E-04	1.21042525687348E-06	-1.25026626781432E-09
0.01	1.41751773808486E-01	-8.07336908323447E-04	1.20940168351344E-06	-1.24918333457527E-09
0.011	1.41641611989415E-01	-8.06676823934134E-04	1.20837899672696E-06	-1.24810135632582E-09
0.012	1.41531540238194E-01	-8.06017297715614E-04	1.20735719573224E-06	-1.24702033221195E-09
0.013	1.41421558478660E-01	-8.05358329184436E-04	1.20633627974815E-06	-1.24594026138045E-09
0.014	1.41311666634718E-01	-8.04699917857574E-04	1.20531624799425E-06	-1.24486114297887E-09
0.015	1.41201864630339E-01	-8.04042063252431E-04	1.20429709969082E-06	-1.24378297615554E-09
0.016	1.41092152389561E-01	-8.03384764886832E-04	1.20327883405883E-06	-1.24270576005954E-09
0.017	1.40982529836485E-01	-8.02728022279029E-04	1.20226145031994E-06	-1.24162949384075E-09
0.018	1.40872996895279E-01	-8.02071834947699E-04	1.20124494769652E-06	-1.24055417664978E-09
0.019	1.40763553490178E-01	-8.01416202411942E-04	1.20022932541162E-06	-1.23947980763804E-09
0.02	1.40654199545481E-01	-8.00761124191284E-04	1.19921458268900E-06	-1.23840638595769E-09
0.021	1.40544934985552E-01	-8.00106599805673E-04	1.19820071875309E-06	-1.23733391076167E-09
0.022	1.40435759734823E-01	-7.99452628775481E-04	1.19718773282904E-06	-1.23626238120367E-09
0.023	1.40326673717790E-01	-7.98799210621504E-04	1.19617562414267E-06	-1.23519179643816E-09
0.024	1.40217676859013E-01	-7.98146344864958E-04	1.19516439192052E-06	-1.23412215562037E-09
0.025	1.40108769083119E-01	-7.97494031027483E-04	1.19415403538980E-06	-1.23305345790629E-09
0.026	1.39999950314801E-01	-7.96842268631140E-04	1.19314455377841E-06	-1.23198570245267E-09
